name,category,country,city,genre,stream_url,logo_url,source_url,language,countrycode,stationuuid
Novos Horizontes FM,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"pop,regional,rock",https://paineldj5.com.br:20013/stream,https://www.novoshorizontesfm.com/favicon.ico,https://www.novoshorizontesfm.com/,Português,BR,04a6848d-12b5-45cc-a181-8855780d5ddb
Rádio Ouro Verde FM 105.5,Brasil • Português • Rock,Brazil,Parana,"brasil,brazilian music,classic hits,curitiba,ouro verde,ouro verde curitiba,ouro verde fm,ouro verde fm 105.5,paraná,pop,pop rock",http://servidor18.brlogic.com:7484/live,https://ouroverdefm.com.br/wp-content/uploads/2022/11/favicon-150x150.png,https://www.ouroverdefm.com.br/,Português,BR,5b82bf3d-4ca9-4d03-9f3b-60fed0a9d258
"Jovem pan 103,1 FM Caruaru",Brasil • Português • Rock,Brazil,Pernambuco,"jovem,pop rock",https://cast4.audiostream.com.br:20003/jp101,https://www.radios.com.br/aovivo/radio-jovem-pan-1013-fm/24305,https://jovempan.com.br/afiliada/caruaru-fm,Português,BR,8abb513c-baf3-40b6-bb56-dd824ee71ee7
"Jovem pan 104,1 FM",Brasil • Português • Rock,Brazil,Manaus,"jovem,pop rock",https://shout25.crossradio.com.br:18022/stream,https://www.radios.com.br/aovivo/radio-jovem-pan-1041-fm/13348,http://manaus.jovempanfm.com.br/,Português,BR,ce21de6e-7435-400a-a449-23c1aaf5f91a
Rádio HT,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"classic rock,futebol,local news,rock",https://servidor39.brlogic.com:8624/live,https://public-rf-upload.minhawebradio.net/31396/mobileicon/7994a58d1b846c51a81981fbaf980e91x192.png,https://radioht.com.br/,Português,BR,25bea8ca-2f20-4c87-aae3-df6cb527cad0
Mix FM - Porto Alegre,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"jovem,pop-rock",https://playerservices.streamtheworld.com/api/livestream-redirect/MIXFM_POAAAC.aac,,http://www.mixfmpoa.com.br/,Português,BR,59b79175-8524-45ad-ba89-bb6c16d7e2c0
WEB RADIO NO MUNDO DO ROCK,Brasil • Português • Rock,Brazil,,Rock,https://servidor34-1.brlogic.com:8014/live?source=website,https://public-rf-upload.minhawebradio.net/1949/logo/36cb5c29d6db9db77f6e496c3966ed8e.jpeg,https://nomundodorock.com/,Português,BR,872243e7-8c5e-47f8-a61c-7fe733ba35b3
Conecta FM - Marília,Brasil • Português • Rock,Brazil,Sao Paulo (Brazil),"80s,90s,alternative,classic hits,dance,electronic,folk,indie,jazz,lounge,mpb,new wave,pop,pop rock,r&b,rock,soul",https://paineldj.com.br:20184/stream,https://fmconecta.com.br/icon.png,https://fmconecta.com.br/,Português,BR,0701f59f-69da-43c1-9ef2-3152eee11619
"Jovem pan 91,3 FM",Brasil • Português • Rock,Brazil,Bahia,"jovem,pop rock",https://e-spo-101.fabricahost.com.br/jpsalvador?f=1781720454N01KVBD156X2QB7Q3HVYGECQMZ5&tid=01KVBD156XN96YD5591R27V2R9,https://www.radios.com.br/aovivo/radio-jovem-pan-913-fm/11272,https://jovempan.com.br/afiliada/salvador-fm,Português,BR,d29d93f1-62c8-47b2-9dc5-1b027cd2eeec
TOP POP WEB RÁDIO - A Estação Das Melhores Músicas,Brasil • Português • Rock,Brazil,Goias,"dance,pop,remix,rock",http://usa3.fastcast4u.com:1932/stream?type=http&nocache=4,https://img.radios.com.br/radio/xl/radio289132_1782481286.png,https://start.me/p/8yYJPB/top-pop-web-rdio,Português,BR,19080a63-c279-436f-b2c2-b2062143b31f
Rádio LAM,Brasil • Português • Rock,Brazil,Rio de Janeiro,"alternative rock,blues,brazilian rock,classic rock,rock",https://stream1.svrdedicado.org/8028/stream,https://static.wixstatic.com/media/a50a7a_81465ac4da92440e8e9dbca4534a3a02~mv2.png,https://www.radiolam.com.br/,Português,BR,637c36d6-7c28-4184-8340-f569700c2d28
Indie 98,Brasil • Português • Rock,Brazil,Sorocaba,alternative / indie,http://indie.dyndns.tv:34100/indie98,http://indie98.mine.nu/favicon.ico,http://indie98.mine.nu/,Português,BR,daa66033-d260-4369-a67e-ec52ae87acf5
Rádio Elétrica,Brasil • Português • Rock,Brazil,,rock,http://servidor26.brlogic.com:8040/live,,http://servidor26.brlogic.com:8040/live,Português,BR,a0de72f1-dbbf-4d98-a313-ab221d5c1a75
TOP-POP WEB RÁDIO - JD33 ONE PRODUTION,Brasil • Português • Rock,Brazil,Goias,"dance,pop,remix,rock",https://usa3.fastcast4u.com/proxy/jd33corp/stream,https://img.radios.com.br/radio/xl/radio289132_1782481286.png,https://start.me/p/8yYJPB/top-pop-web-rdio,Português,BR,96f3d845-aa25-4ebe-a1be-08dfe0972337
Rádio Mundo Rock,Brasil • Português • Rock,Brazil,,Rock,https://servidor32-2.brlogic.com:7320/live?source=website,https://public-rf-upload.minhawebradio.net/161648/cover/1b01a8dd82b5d2d33e7c97c77ec0e8a3.png,https://radiomundorock.com/,Português,BR,c1e83ac9-d8d8-4fe7-a16b-dea1d5996245
Rádio Amigos do Rock Nacional,Brasil • Português • Rock,Brazil,São Paulo,rock nacional,http://stm1.uniservstm.stream:6724/,,https://radioamigosdorocknacional.dechost.com.br/,Português,BR,ab1c4b89-2682-4b21-8a9d-51b809a4224c
Rádio 104 FM Natal RN,Brasil • Português • Rock,Brazil,Rio Grande do Norte,"mpb,pop music,pop rock",https://radios.braviahost.com.br:8000/radio.mp3?1732983388728,https://img.radios.com.br/radio/lg/radio42_1439400388.jpg,https://www.radios.com.br/aovivo/radio-104-fm/42,Português,BR,f8dad9f0-2871-4edb-a9f8-1fbb8f6c02bd
"UniFM 94,5https://radiounifm.com.br/",Brasil • Português • Rock,Brazil,Curitiba,"pop,rock,university",https://funpar.jmvstream.com/stream,,https://radiounifm.com.br/,Português,BR,98d49d8d-9bff-473b-bf2e-ba7e3a16781f
Fofinho Rock Club,Brasil • Português • Rock,Brazil,,Rock,http://foreverinrock.radioca.st:9560/stream,,https://fofinhorockclub.com.br/,Português,BR,1aa0ed1f-65d2-4f88-9c50-c5aa9e880e00
No Mundo do Rock,Brasil • Português • Rock,Brazil,,Rock,https://servidor34-1.brlogic.com:8014/live,,https://nomundodorock.com/,Português,BR,68d9bc8d-3014-4d93-8ed0-c2411e67d975
Rádioweb Cult 22,Brasil • Português • Rock,Brazil,Distrito Federal,"alternative rock,classic rock,rock",https://s24.maxcast.com.br:8168/live?id=1622747293019,https://external-content.duckduckgo.com/iu/?u=http%3A%2F%2Fwww.cult22.com%2Fblog%2Fwp-content%2Fuploads%2F2019%2F04%2FR%25C3%25A1dio-Cult-22.jpg&f=1&ipt=e5c7a39b0395fe61d668f70d97ef580dd126ddd7777b863604927ffc6113335f,https://www.cult22.com/blog/,Português,BR,ada8b5ce-f118-4815-a5dd-ecbd47e13427
RÁDIO PLACE FM,Brasil • Português • Rock,Brazil,"Piauí ,Teresina","dance,pop,pop rock,top hits",https://stm27.xcast.com.br:8072/,,https://www.placefm.com.br/,Português,BR,a225aaf2-db3c-40ab-aced-41a1aab34349
Rádio AMC,Brasil • Português • Rock,Brazil,,"anime,jpop,jrock",https://radioamc.com.br/stream/amc,https://radioamc.com.br/shared/amclogo.png,https://radioamc.com.br/,Português,BR,82d1022c-cfb2-4738-ab11-0543fb6e1fce
Hard Rock Radio FM,Estados Unidos • English • Rock,The United States Of America,NY,"80's,90's,hard rock,heavy metal",http://67.249.184.45:8015/,,https://hardrockradiofm.weebly.com/,English,US,9afeaf65-bb57-4d76-892d-c7a39fc6c805
Hard Rock Heaven,Estados Unidos • English • Rock,The United States Of America,Kansas,"80s,glam metal,hair metal,hard rock,heavy metal,overland park",http://hydra.cdnstream.com/1521_128,,http://hrhradio.com/,English,US,96336b01-0601-11e8-ae97-52543be04c81
Nostalgie New York,Estados Unidos • English • Rock,The United States Of America,New York,"60s,70s,80s,90s,classic hits,classic rock,disco,music,nostalgie,pop,rock and roll,smooth jazz,world music,worlds best classic hits",http://c32.radioboss.fm:8139/stream,https://demigod-assets.sgp1.cdn.digitaloceanspaces.com/landingpages/fatcai/faviconcai.webp,https://nstlgy.com/,English,US,88740aa4-085b-4158-a863-6d92d2129daa
Big R Radio - 80s Metal FM,Estados Unidos • English • Rock,The United States Of America,Washington,"80s,aor,glam metal,hair metal,hard rock,heavy metal,metal",http://bigrradio.cdnstream1.com/5186_128,http://www.bigrradio.com/image/favicon/apple-touch-icon.png,http://www.bigrradio.com/,English,US,96274cbb-0601-11e8-ae97-52543be04c81
SomaFM Indie Pop Rocks! (128k AAC),Estados Unidos • English • Rock,The United States Of America,California,"indie,indie pop,indie rock",https://ice6.somafm.com/indiepop-128-aac,https://somafm.com/img3/indiepop-400.jpg,https://somafm.com/indiepop/,English,US,96394224-0601-11e8-ae97-52543be04c81
Rockabilly-radio.net,Estados Unidos • English • Rock,The United States Of America,,rockabilly,http://lin3.ash.fast-serv.com:6026/stream_96,,http://rockabilly-radio.net/,English,US,204b0d57-2c17-11e8-91bf-52543be04c81
Radio Paradise Mellow Mix 320k AAC,Estados Unidos • English • Rock,The United States Of America,California,"california,alternative,eclectic,mellow,free,internet,non-commercial",http://stream.radioparadise.com/mellow-320,https://radioparadise.com/apple-touch-icon.png,https://radioparadise.com/,English,US,d88c0d24-adb2-11e9-88f4-52543be04c81
Radio Paradise Rock Mix 320k AAC,Estados Unidos • English • Rock,The United States Of America,,"california,alternative,eclectic,rock,free,internet,non-commercial",http://stream.radioparadise.com/rock-320,https://radioparadise.com/apple-touch-icon.png,https://radioparadise.com/,English,US,5681d06a-f5af-11e9-bbf2-52543be04c81
ROCK FM Classic Rock,Estados Unidos • English • Rock,The United States Of America,,"hard rock,metal,rock",https://audiotainment-sw.streamabc.net/atsw-classicrock-mp3-128-2538548?,http://www.my-radios.com/favicon.ico,http://www.my-radios.com/es/radio/escuchar/30420/ROCK-FM-CLASSIC-ROCK,English,US,dc7e3511-79b2-41f5-8b1f-a6e8098fcda4
Soft Classic Rock Radio,Estados Unidos • English • Rock,The United States Of America,,"classic rock,soft rock",http://64.71.133.122:8000/;,https://cdn-radiotime-logos.tunein.com/s106474q.png,http://softclassicrock.com/,English,US,964071af-0601-11e8-ae97-52543be04c81
SomaFM Heavyweight Reggae (256k MP3),Estados Unidos • English • Rock,The United States Of America,,"reggae,rocksteady,roots reggae,ska",https://ice6.somafm.com/reggae-256-mp3,https://somafm.com/img3/reggae400.jpg,https://somafm.com/reggae/,English,US,701106b9-59e3-11ea-be63-52543be04c81
HD Radio - Classic Rock (USA) 128k mp3,Estados Unidos • English • Rock,The United States Of America,,classic rock,http://hdradioclassicrock-rfritschka.radioca.st/;,https://www.hd-radio.net/favicon.ico,https://www.hd-radio.net/,English,US,7c5041a5-5572-4973-8625-b8c3cc179a94
SomaFM Left Coast 70s (320k MP3),Estados Unidos • English • Rock,The United States Of America,California,"easy listening,mellow album rock,rock,yacht rock",https://ice5.somafm.com/seventies-320-mp3,https://somafm.com/img3/seventies400.jpg,https://somafm.com/seventies/,English,US,961e37ee-0601-11e8-ae97-52543be04c81
metal rock radio,Estados Unidos • English • Rock,The United States Of America,,"classic rock,metal,rock",https://kathy.torontocast.com:2800/;,,http://www.metalrock.fm/,English,US,ceb6b3af-3bfb-4135-bace-9fa6fac9e8ac
iHeart Radio Café,Estados Unidos • English • Rock,The United States Of America,,"70s,80s,classic rock,mellow album rock",http://stream.revma.ihrhls.com/zc6951/hls.m3u8,,https://www.iheart.com/live/iheartradio-cafe-6951/,English,US,52e142ff-1137-422a-b97e-75e27880abff
Classic Hits 109,Estados Unidos • English • Rock,The United States Of America,,"70s,80s,90s,classic hits,disco,pop,rock",https://broadcast.classichits109.com/70s-90s,https://cdn-profiles.tunein.com/s297004/images/logog.png,https://www.classichits109.com/,English,US,34135e58-c4b4-4aaa-89b3-c42254ba7307
Radio Paradise Mellow Mix FLAC,Estados Unidos • English • Rock,The United States Of America,California,"california,alternative,eclectic,mellow,free,internet,non-commercial",https://stream.radioparadise.com/mellow-flac,https://radioparadise.com/apple-touch-icon.png,https://radioparadise.com/,English,US,02f3876d-ee77-449b-bae4-6cbb335d414b
Nu Metal Radio,Estados Unidos • English • Rock,The United States Of America,,"hard rock,metal,nu metal",http://stream.revma.ihrhls.com/zc9483/hls.m3u8,https://i.iheart.com/v3/re/new_assets/62bb1e3ff5da69e05bc6e121,https://www.iheart.com/live/nu-metal-radio-9483/,English,US,0de271e3-7a23-4641-9b91-c93dffeede41
"KEXP 90.3 Seattle, WA",Estados Unidos • English • Rock,The United States Of America,Washington,"alternative rock,indie,live,public radio,seattle,variety",http://live-mp3-128.kexp.org/kexp128.mp3,http://www.kexp.org/static/assets/img/favicon-32x32.png,http://www.kexp.org/,English,US,6a7508a9-27ab-11e8-91bf-52543be04c81
181.FM - Kickin' Country,Estados Unidos • English • Rock,The United States Of America,Virginia,"country,pop,rock,waynesboro",http://listen.181fm.com/181-kickincountry_128k.mp3,,http://www.181.fm/,English,US,960d4bdc-0601-11e8-ae97-52543be04c81
St Louis Classic Rock,Estados Unidos • English • Rock,The United States Of America,Missouri,"60s,70er,classic rock,rock",http://74.208.89.18:8000/SLCR_highdef.mp3;,http://stlouisclassicrock.com/favicon.ico,http://stlouisclassicrock.com/,English,US,20c223c9-f287-11e8-a471-52543be04c81
181.FM - 80's HairBand,Estados Unidos • English • Rock,The United States Of America,Virginia,"80s,hair metal,metal,waynesboro",http://listen.181fm.com/181-hairband_128k.mp3,http://www.181.fm/favicon.ico,http://www.181.fm/,English,US,9637d635-0601-11e8-ae97-52543be04c81
Radio Paradise Rock Mix FLAC,Estados Unidos • English • Rock,The United States Of America,California,"california,alternative,eclectic,rock,free,internet,non-commercial",https://stream.radioparadise.com/rock-flac,https://radioparadise.com/apple-touch-icon.png,https://radioparadise.com/,English,US,786d2939-00eb-479d-b3f0-f0f7673ea7e0
181.FM - Beatles,Estados Unidos • English • Rock,The United States Of America,Virginia,"beat,oldies,pop,rock,waynesboro",http://listen.181fm.com/181-beatles_128k.mp3,http://www.181.fm/images/playerlanding/181.FM.jpg,http://www.181.fm/,English,US,960be1b7-0601-11e8-ae97-52543be04c81
1980s.FM,Estados Unidos • English • Rock,The United States Of America,Virginia,"80s,classic hits,classic rock,richmond",http://hi5.1980s.fm/;stream.mp3,,http://1980s.fm/,English,US,962d9407-0601-11e8-ae97-52543be04c81
181.FM - 90's Alternative,Estados Unidos • English • Rock,The United States Of America,Virginia,"90s,alternative,waynesboro",http://listen.181fm.com/181-90salt_128k.mp3,http://www.181.fm/favicon.ico,http://www.181.fm/,English,US,9638a4fb-0601-11e8-ae97-52543be04c81
Non-Stop Oldies,Estados Unidos • English • Rock,The United States Of America,Los Angeles CA,"70's,decades,motown,oldies,oldies 50's/60's,soul & great rock n' roll",https://ais-sa2.cdnstream1.com/2383_128.mp3,"https://static.wixstatic.com/media/00a61a_a29da417d9ce44d18dc83e35a30c2f43.png/v1/crop/x_24,y_30,w_555,h_544/fill/w_136,h_133,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/00a61a_a29da417d9ce44d18dc83e35a30c2f43.png",http://www.nonstopoldies.com/,English,US,0653bfab-cb60-44e9-9511-d89b993c48f9
Radio Paradise Rock Mix FLAC+meta,Estados Unidos • English • Rock,The United States Of America,California,"california,alternative,eclectic,rock,free,internet,non-commercial",http://stream.radioparadise.com/rock-flacm,https://radioparadise.com/apple-touch-icon.png,https://radioparadise.com/,English,US,dcee5c2b-0e47-4538-9369-b43b52a34dd0
Yggdrasil Radio,Estados Unidos • English • Rock,The United States Of America,Minnesota,"anime,jpop,jrock,kpop",http://radio.shirayuki.org:9200/,https://yggdrasilradio.com/images/default-album-art.webp,https://yggdrasilradio.com/,English,US,22979789-2910-4f02-a352-d0b50072c0e6
Classic Rock 109,Estados Unidos • English • Rock,The United States Of America,,Rock,https://jenny.torontocast.com:2000/stream/ClassicRock109,,http://www.classicrock109.com/site/index.html,English,US,073c45b3-3f5a-451b-a93b-867fc250b6c2
181.FM - The Eagle (Classic),Estados Unidos • English • Rock,The United States Of America,Virginia,"classic rock,waynesboro",http://listen.181fm.com/181-eagle_128k.mp3,http://www.181.fm/favicon.ico,http://www.181.fm/,English,US,96187609-0601-11e8-ae97-52543be04c81
Death.FM,Estados Unidos • English • Rock,The United States Of America,Virginia,"black metal,death metal,richmond",http://hi5.death.fm/;stream.mp3,,http://death.fm/,English,US,962ea5cc-0601-11e8-ae97-52543be04c81
Retro Album Rock,Estados Unidos • English • Rock,The United States Of America,,"1960s,1970s,1980s,60s,70s,80s,album rock,classic rock,eclectic,free form,obscure,oldies,one hit wonders,progressive rock,retro",http://ais-edge104-live365-dal02.cdnstream.com/a89824,https://media.live365.com/download/402cfd47-e16c-4042-b3f7-e026ef5e1356.jpg,https://retroalbumrock.com/,English,US,8dd8f884-2db0-4008-9564-8a6b93f0379a
"WKCR 89.9 Columbia University - New York, NY",Estados Unidos • English • Rock,The United States Of America,New York,"alternative,art music,jazz,new york city,spoken art",http://wkcr.streamguys1.com/live,,https://www.cc-seas.columbia.edu/wkcr/,English,US,9629ca98-0601-11e8-ae97-52543be04c81
80s Drive,Estados Unidos • English • Rock,The United States Of America,Detroit,"#80s,1980,1980s,80,80's,80er,80s,80s live radio,80s radio,80s rock,80s soft rock,album tracks,classic hits,decades,eighties,golden oldies,goldies,hot adult contemporary,livestream,oldies,retro",https://samcloud.spacial.com/api/listen?sid=111415&m=sc&rid=293634&t=ssl?&80sradio128mp3stereo44,https://static2.mytuner.mobi/media/tvos_radios/s39agjsfxs3v.png,https://mytuner-radio.com/radio/80s-drive-479732/,English,US,49ad5236-61ab-4c07-b4b6-a8da11bffe83
101.1 WJRR Orlando's Rock Station,Estados Unidos • English • Rock,The United States Of America,Florida,"alternative,rock",https://stream.revma.ihrhls.com/zc593/66_1jz3gmo0magf802/playlist.m3u8,"https://i.iheart.com/v3/re/assets.brands/60b94ac645cd16d845d5e5a3?ops=gravity(%22center%22),contain(300,300)&quality=80",https://wjrr.iheart.com/,English,US,33b077ec-58a0-4858-9232-0cf643097113
